labsampnum,db_13b,w0,w6clodVMW,w10cldVMW,w3cldVMW,w15l2VMW,COLEws,adod,cec7_cly,w15cly,result_source_key,latitude_decimal_degrees,longitude_decimal_degrees,lab_texture_class,sand_tot_psa,silt_tot_psa,clay_tot_psa,db_od,alpha,Ko,Ks,Lpar,npar,theta_r,theta_s,ten_npar,ten_alpha
92P04396,1.34,0.494339623,0.49178,0.45694,0.43014,0.2546,0.084,1.038,0.7,0.42,121614,39.956665,-83.4430542,c,19.7,35.4,44.9,1.72,-2.328015829,0.066227303,0.914941286,0.41094045,0.131905537,0.081336233,0.496678121,1.354894678,0.00469877
92P04397,1.42,0.464150943,0.43026,0.40044,0.37772,0.23288,0.069,1.034,0.65,0.41,121615,39.956665,-83.4430542,c,25,34.7,40.3,1.75,-2.04238924,0.367908886,0.854255468,-0.490919508,0.108005967,0.0741915,0.459257314,1.282348201,0.009070073
92P04398,1.64,0.381132075,0.37392,0.35588,0.3362,0.16892,0.026,1.015,0.58,0.47,121616,39.956665,-83.4430542,sil,25.6,52.6,21.8,1.79,-2.364340793,0.085318695,0.524518794,0.295254202,0.151416776,0.055952853,0.385322181,1.417153116,0.004321746
92P04399,1.95,0.264150943,0.27885,0.25545,0.2301,0.14235,0.01,1.007,0.33,0.4,121617,39.956665,-83.4430542,l,32,49.9,18.1,2.02,-1.56247685,0.929274287,0.25476338,-3.088666989,0.081139181,0.039642175,0.288597055,1.205422187,0.027385656
92P04400,1.81,0.316981132,0.24978,0.23168,0.18824,0.14842,0.011,1.006,0.35,0.43,121618,39.956665,-83.4430542,sil,31,50,19,1.88,-2.236787031,0.254719202,0.181708768,-0.126267399,0.127833153,0.04315967,0.336599567,1.342249198,0.005797129
92P04401,1.85,0.301886792,0.2886,0.27565,0.2442,0.1702,0.014,1.006,0.31,0.49,121619,39.956665,-83.4430542,l,35.4,45.9,18.7,1.94,-2.070057246,0.425596297,-0.017445693,-0.868584689,0.099080071,0.042692412,0.329225631,1.25626156,0.008510259
92P04504,1.44,0.456603774,0.44208,0.39312,0.33408,0.15552,0.023,1.02,NA,0.53,121722,38.3471874,-112.9871879,sil,27.3,52.4,20.3,1.54,-2.319724006,0.171044457,1.156134429,0.384105285,0.171821075,0.058999845,0.416958229,1.485323578,0.004789344
92P04505,1.36,0.486792453,0.45016,0.36584,0.29784,0.14688,0.021,1.021,0.9,0.53,121723,38.3471874,-112.9871879,sil,26.3,53.5,20.2,1.45,-1.987344145,0.571401221,1.430123824,-0.218495582,0.140982687,0.054722855,0.422095946,1.383511225,0.010295699
92P04506,1.36,0.486792453,0.43384,0.37672,0.3128,0.15232,0.019,1.023,NA,0.49,121724,38.3471874,-112.9871879,sil,26,51,23,1.44,-2.084917214,0.442673909,1.318831817,0.003235893,0.148476572,0.058003501,0.429335412,1.407591294,0.008223994
92P04507,1.57,0.40754717,0.3768,0.33441,0.29359,0.1727,0.008,1.02,0.58,0.4,121725,38.3471874,-112.9871879,cl,38.1,34.3,27.6,1.61,-1.833920093,0.662310973,0.787308542,-1.101188047,0.10860181,0.058357122,0.388722432,1.284108764,0.014658175
92P04508,1.45,0.452830189,0.406,0.3509,0.3103,0.1711,0.022,1.02,NA,0.43,121726,38.3471874,-112.9871879,cl,34.8,37.8,27.4,1.55,-1.945958926,0.55508815,0.993687794,-0.536667638,0.123822161,0.061121416,0.418190297,1.329909722,0.011325075
92P04509,1.51,0.430188679,0.32,0.31861,0.28388,0.16761,0.015,1.019,NA,0.42,121727,38.3471874,-112.9871879,l,38.7,35.1,26.2,1.58,-1.744785904,0.773747993,0.978073778,-1.246384682,0.111035974,0.060825181,0.399021261,1.291326234,0.017997579
92P04510,1.54,0.418867925,0.39116,0.26026,0.21252,0.12628,0.015,1.014,0.67,0.45,121728,38.3471874,-112.9871879,fsl,63.9,17.9,18.2,1.61,-1.44402848,1.196616133,1.5627097,-1.613368484,0.12394894,0.053751927,0.385826967,1.330298006,0.035972574
92P04512,1.47,0.445283019,0.48363,0.47334,0.4557,0.31458,0.056,1.042,0.73,0.51,121730,38.3471874,-112.9871879,sic,2.1,55.8,42.1,1.73,-2.092269668,0.225960542,0.246787438,-1.215661379,0.077580601,0.082028067,0.487099958,1.195585395,0.008085937
92P04513,1.68,0.366037736,0.4116,0.39648,0.37464,0.1596,0.035,1.015,0.44,0.4,121731,38.3471874,-112.9871879,scl,51.6,24.8,23.6,1.87,-2.88421687,-0.299666047,0.041534427,0.778151943,0.237776513,0.055529127,0.381230935,1.728926428,0.001305519
92P04516,1.33,0.498113208,0.50141,0.47747,0.45087,0.29925,0.112,1.047,NA,0.39,121734,38.3471874,-112.9871879,sic,1.2,40.6,58.2,1.83,-2.117424861,0.242213327,0.87240335,-0.511696333,0.094299124,0.08728775,0.519940338,1.242507801,0.007630889
92P04519,1.41,0.467924528,0.43569,0.40608,0.37647,0.18753,0.039,1.026,NA,0.46,121737,38.3469096,-112.9838545,cl,25.6,45.5,28.9,1.58,-2.432102901,0.019190828,0.909903572,0.543444506,0.175651833,0.071207771,0.447622566,1.498483044,0.003697406
92P04520,1.45,0.452830189,0.3886,0.3451,0.32335,0.1972,0.033,1.025,0.66,0.45,121738,38.3469096,-112.9838545,cl,22.7,47.4,29.9,1.6,-1.820434151,0.637375714,1.003345428,-1.153144782,0.106869428,0.071470424,0.428475469,1.278996712,0.015120489
92P04521,1.34,0.494339623,0.44354,0.4087,0.37788,0.18224,0.031,1.027,NA,0.45,121739,38.3469096,-112.9838545,sicl,15.1,54.5,30.4,1.47,-2.421313682,0.036287183,1.163749459,0.541930264,0.185017437,0.076401009,0.466784335,1.531148936,0.003790411
92P04522,1.39,0.475471698,0.43229,0.40171,0.37113,0.19877,0.019,1.023,0.66,0.52,121740,38.3469096,-112.9838545,cl,22.7,49.9,27.4,1.47,-2.265125757,0.160041744,1.075973382,0.255266462,0.149479626,0.072603381,0.45242727,1.410846048,0.00543093
92P04523,1.28,0.516981132,0.50304,0.47872,0.41472,0.20864,0.008,1.022,NA,0.49,121741,38.3469096,-112.9838545,cl,26.9,39.6,33.5,1.31,-2.486529818,-0.024879813,1.135233989,0.674991409,0.185370647,0.081437811,0.490390513,1.53239472,0.003261897
92P04524,1.47,0.445283019,0.40425,0.28665,0.26019,0.09555,0.009,1.012,0.83,0.54,121742,38.3469096,-112.9838545,fsl,76.8,11.2,12,1.51,-2.0481631,0.619651341,1.445378369,0.105176497,0.150716711,0.033330651,0.3958861,1.414870563,0.008950286
92P04526,1.34,0.494339623,0.51188,0.5025,0.4891,0.33366,0.113,1.047,0.57,0.42,121744,38.3469096,-112.9838545,c,3.5,37.8,58.7,1.85,-2.240697941,0.110688905,0.638684312,-0.223537161,0.089302226,0.084631877,0.527058212,1.228293705,0.005745159
92P04528,1.18,0.554716981,0.55932,0.50268,0.47672,0.26078,0.071,1.032,0.39,0.56,121746,38.3469096,-112.9838545,cl,24.1,36.6,39.3,1.45,-2.539014113,-0.08998346,1.314434956,0.723678872,0.177760146,0.094913302,0.540169208,1.505775221,0.002890586
92P06495,1.8,0.320754717,0.2844,0.261,0.243,0.054,0.014,1.004,0.57,0.33,123713,45.315834,-90.4766693,fsl,55.8,35.2,9,1.89,-2.468379931,0.140929187,0.594684755,0.374654517,0.211478694,0.025981164,0.306038357,1.627341478,0.003401105
92P06496,1.84,0.305660377,0.29808,0.2576,0.2484,0.09016,0.028,1.008,0.51,0.33,123714,45.315834,-90.4766693,sl,61.2,23.8,15,2.05,-2.284738041,0.290735313,0.406903636,0.094105414,0.160041017,0.030638472,0.311173697,1.445576292,0.005191131
92P06497,1.84,0.305660377,0.2852,0.27416,0.24656,0.09568,0.011,1.007,0.62,0.4,123715,45.315834,-90.4766693,fsl,60.3,26.8,12.9,1.92,-2.209054478,0.373905285,0.424098292,-0.055846327,0.148512051,0.030481072,0.30949578,1.407706289,0.006179389
92P06498,1.88,0.290566038,0.28576,0.2538,0.22936,0.09024,0.007,1.006,0.61,0.4,123716,45.315834,-90.4766693,fsl,62,26.1,11.9,1.93,-2.091379614,0.52328669,0.437087037,-0.334143883,0.13562291,0.02808374,0.298143323,1.366541767,0.008102525
92P06499,1.94,0.267924528,0.30652,0.25996,0.23862,0.08924,0.04,1.007,0.65,0.42,123717,45.315834,-90.4766693,sl,63.1,25.9,11,2.28,-2.245195977,0.354397986,0.181710935,-0.084700585,0.146149555,0.027261066,0.289074806,1.400069372,0.005685963
92P06504,1.79,0.324528302,0.25418,0.23807,0.18974,0.06981,0.003,1.004,0.79,0.7,123722,45.3163872,-90.4761124,fsl,57.5,36.9,5.6,1.81,-1.783977061,0.908162731,1.031987342,-0.893412186,0.126713321,0.023457161,0.297296521,1.338792655,0.016444586
92P06506,1.76,0.335849057,0.34144,0.31328,0.27632,0.10912,0.012,1.009,0.69,0.47,123724,45.3163872,-90.4761124,fsl,56.9,29.8,13.3,1.84,-2.353055548,0.192637345,0.471202537,0.248912242,0.167393431,0.03568357,0.331082288,1.470257593,0.004435519
92P06507,1.89,0.286792453,0.27783,0.26082,0.22491,0.09828,0.008,1.005,0.61,0.44,123725,45.3163872,-90.4761124,fsl,61.9,26.4,11.7,1.95,-1.967082543,0.653602614,0.446099978,-0.701256052,0.121030194,0.028823238,0.295943711,1.321387499,0.010787417
92P06509,1.96,0.260377358,0.29008,0.27244,0.22344,0.09408,0.006,1.006,0.5,0.43,123727,45.3163872,-90.4761124,fsl,59.6,29.2,11.2,2,-2.026369883,0.603974772,0.238133411,-0.633583492,0.121075422,0.02680535,0.282140655,1.321525118,0.009410877
92P06514,1.56,0.411320755,0.40092,0.36816,0.30576,0.0546,0.002,1.006,0.69,0.71,123732,45.0494461,-90.8641663,sil,30.4,64.7,4.9,1.57,-2.787584755,-0.088354208,1.227301056,0.752096664,0.310719947,0.035804375,0.356384185,2.045125421,0.001630855
92P06517,1.83,0.309433962,0.29829,0.26169,0.2379,0.0915,0.016,1.006,0.73,0.46,123735,45.0494461,-90.8641663,sl,63.3,25.8,10.9,1.96,-2.141051406,0.462222465,0.53140144,-0.165709942,0.144236661,0.029058713,0.308384058,1.393916186,0.007226843
92P06518,1.84,0.305660377,0.29992,0.26312,0.25208,0.08096,0.017,1.006,0.88,0.5,123736,45.0494461,-90.8641663,sl,65.8,25.4,8.8,2,-2.385132724,0.199558461,0.422592815,0.251693686,0.179074575,0.028475619,0.307034614,1.51033948,0.004119716
92P06519,1.84,0.305660377,0.31096,0.28888,0.25576,0.11592,0.014,1.008,0.51,0.46,123737,45.0494461,-90.8641663,sl,59.3,27,13.7,1.95,-2.123790869,0.445554801,0.355312276,-0.31011922,0.129913109,0.033251677,0.313417724,1.348693017,0.007519849
92P06520,1.9,0.283018868,0.2603,0.2318,0.2014,0.1121,0.006,1.007,0.81,0.46,123738,45.0494461,-90.8641663,fsl,58.2,28.9,12.9,2.08,-1.704685831,0.884821607,0.076626034,-2.235818336,0.088250563,0.029825215,0.268995873,1.225322936,0.019738501
92P06526,1.65,0.377358491,0.33,0.27225,0.21615,0.05445,0.005,1.003,0.79,0.54,123744,45.0491676,-90.8647232,sl,69.2,24.7,6.1,1.68,-2.11106659,0.566059353,1.110970316,0.057996354,0.16567357,0.022332345,0.329650442,1.464446701,0.007743431
92P06527,1.76,0.335849057,0.3256,0.28336,0.22528,0.06512,0.006,1.006,0.64,0.41,123745,45.0491676,-90.8647232,sl,67.8,23.2,9,1.8,-2.18931701,0.446085953,0.795829182,0.06999964,0.166298267,0.025166304,0.315054539,1.466554703,0.006466704
92P06528,1.86,0.298113208,0.28458,0.2604,0.2139,0.08742,0.003,1.006,0.61,0.42,123746,45.0491676,-90.8647232,fsl,65.1,23.8,11.1,1.88,-1.932931609,0.707085351,0.625179054,-0.67583532,0.12589482,0.027512733,0.299279224,1.336271851,0.011669934
92P06529,1.87,0.294339623,0.2992,0.28611,0.24497,0.08041,0.004,1.006,0.72,0.42,123747,45.0491676,-90.8647232,fsl,65.2,24.5,10.3,1.91,-2.341655132,0.247944262,0.363244615,0.167019699,0.170055909,0.02785049,0.301516555,1.479298814,0.004553495
92P06530,1.87,0.294339623,0.28798,0.27863,0.26554,0.08415,0.01,1.005,0.67,0.41,123748,45.0491676,-90.8647232,sl,65.5,23.4,11.1,1.95,-2.525742336,0.041936565,0.219928346,0.364965762,0.195665194,0.030463736,0.306864026,1.569152648,0.002980284
92P06531,1.84,0.305660377,0.31096,0.3036,0.28336,0.08832,0.011,1.007,0.65,0.39,123749,45.0491676,-90.8647232,sl,65,22.7,12.3,1.93,-2.644430106,-0.07480284,0.191783454,0.471937552,0.217738476,0.033641798,0.317075099,1.650967317,0.002267618
92P06532,1.39,0.475471698,0.39754,0.36835,0.32804,0.1251,0.012,1.011,1.05,0.6,123750,44.9455566,-90.5372238,sil,11.9,73,15.1,1.44,-2.449082617,0.119451101,1.483651638,0.665355968,0.214073291,0.053885206,0.42219128,1.637092772,0.003555637
92P06533,1.53,0.422641509,0.41463,0.52479,0.36567,0.13923,0.017,1.014,0.7,0.48,123751,44.9455566,-90.5372238,sil,12.3,68.8,18.9,1.61,-2.745185756,-0.164959916,0.893241029,0.731711817,0.26167154,0.067838126,0.422484725,1.826718134,0.001798102
92P06534,1.65,0.377358491,0.363,0.3432,0.32175,0.1782,0.019,1.017,0.62,0.43,123752,44.9455566,-90.5372238,sil,21.9,53.2,24.9,1.75,-2.114833515,0.335688077,0.538487993,-0.347045745,0.118008633,0.056243555,0.381995393,1.312225983,0.007676557
92P06535,1.85,0.301886792,0.30155,0.2775,0.2442,0.1628,0.017,1.016,0.69,0.4,123753,44.9455566,-90.5372238,scl,54.7,23.2,22.1,1.96,-1.556986551,0.911823023,0.437163011,-2.728003245,0.086982544,0.048157036,0.315192496,1.221750552,0.02773406
92P06536,1.87,0.294339623,0.35717,0.3366,0.31603,0.13464,0.017,1.014,0.76,0.4,123754,44.9455566,-90.5372238,sl,61.4,20.5,18.1,2,-2.687156195,-0.162720442,-0.193815078,0.499624984,0.186489987,0.039226386,0.325440862,1.536349371,0.002055151
92P06537,1.96,0.260377358,0.26068,0.25284,0.24108,0.11172,0.007,1.009,0.82,0.44,123755,44.9455566,-90.5372238,sl,59,27.9,13.1,2.01,-2.069668132,0.527224277,0.073974668,-0.631975773,0.115973474,0.029438833,0.287743072,1.306091112,0.008517887
92P06538,2,0.245283019,0.262,0.254,0.234,0.108,0.006,1.008,0.93,0.49,123756,44.9455566,-90.5372238,fsl,58.3,30.7,11,2.04,-2.032376907,0.584412251,0.016921187,-0.789810131,0.11141927,0.027606769,0.27792043,1.292466425,0.009281605
92P06539,1.5,0.433962264,0.426,0.4125,0.3975,0.1515,0.017,1.013,1.03,0.61,123757,44.9486122,-90.535553,sil,10.5,72.9,16.6,1.58,-2.875033584,-0.242006084,0.81864476,0.707236376,0.298410875,0.080206893,0.446160712,1.987974801,0.001333418
92P06540,1.42,0.464150943,0.4189,0.39902,0.37914,0.1704,0.031,1.018,0.8,0.49,123758,44.9486122,-90.535553,sil,6.1,69.3,24.6,1.56,-2.568678929,-0.077161198,1.095995297,0.648549649,0.215897643,0.077213709,0.456456697,1.643984214,0.002699735
92P06541,1.81,0.316981132,0.34933,0.33666,0.31132,0.11765,0.007,1.009,0.77,0.44,123759,44.9486122,-90.535553,l,48,37.2,14.8,1.85,-2.678432072,-0.14021941,0.068793455,0.510350534,0.210950159,0.041373975,0.334341036,1.625362213,0.002096853
92P06542,1.85,0.301886792,0.2886,0.26825,0.24605,0.1406,0.009,1.011,0.65,0.45,123760,44.9486122,-90.535553,sl,58.4,24.6,17,1.91,-1.777606325,0.768808812,0.393601006,-1.627493665,0.097115558,0.038435998,0.312902579,1.250591746,0.016687592
92P06543,1.86,0.298113208,0.30504,0.2883,0.27156,0.15066,0.014,1.011,0.71,0.46,123761,44.9486122,-90.535553,fsl,56.7,25.7,17.6,1.98,-1.98480076,0.553387388,0.133796734,-1.010486978,0.101447225,0.037810574,0.316506062,1.263127601,0.010356172
92P06544,1.85,0.301886792,0.31265,0.2997,0.27935,0.1628,0.025,1.012,0.68,0.45,123762,44.9486122,-90.535553,l,51,29.3,19.7,2.03,-1.94178213,0.576846182,0.082660612,-1.298603109,0.094571358,0.040476919,0.321254925,1.243286901,0.011434518
92P06545,1.32,0.501886792,0.38808,0.36696,0.35376,0.10296,0.014,1.011,1.03,0.7,123763,44.7633324,-90.6494446,sil,34.2,54.7,11.1,1.38,-2.723726757,-0.055038737,1.505683688,0.914396808,0.282118995,0.052110057,0.419396969,1.914780496,0.00188918
92P06546,1.73,0.347169811,0.32697,0.31313,0.28372,0.05709,0.018,1.004,0.64,0.41,123764,44.7633324,-90.6494446,sil,36.9,55.1,8,1.83,-2.734150448,-0.09412889,0.724407847,0.571052591,0.278594203,0.033447952,0.328016631,1.899302776,0.001844376
92P06547,1.66,0.373584906,0.3403,0.31872,0.30046,0.17098,0.028,1.014,0.6,0.41,123765,44.7633324,-90.6494446,l,41.6,33,25.4,1.83,-1.986154548,0.504179912,0.511887292,-0.731807466,0.110565973,0.051547107,0.368633858,1.289929494,0.01032394
92P06548,1.81,0.316981132,0.32037,0.30408,0.28598,0.16652,0.014,1.012,0.6,0.42,123766,44.7633324,-90.6494446,l,46.7,31.5,21.8,1.9,-1.958054114,0.549669274,0.157397683,-1.159274501,0.097293444,0.043268524,0.331903097,1.25110409,0.011014021
92P06549,1.76,0.335849057,0.3168,0.30272,0.28512,0.1496,0.022,1.009,0.62,0.43,123767,44.7633324,-90.6494446,l,45.5,34.7,19.8,1.89,-2.082663459,0.43299332,0.355645053,-0.47443699,0.117876046,0.042751028,0.339815297,1.311825431,0.008266783
92P06550,1.77,0.332075472,0.30975,0.29913,0.28143,0.13452,0.019,1.01,0.63,0.45,123768,44.7633324,-90.6494446,l,46.7,36.3,17,1.88,-2.189341745,0.334462621,0.384427243,-0.138334536,0.133884595,0.039854498,0.33441052,1.361082954,0.006466336
92P06551,1.73,0.347169811,0.34946,0.3287,0.30102,0.12283,0.02,1.008,0.66,0.46,123769,44.7633324,-90.6494446,l,48.9,35.8,15.3,1.85,-2.474702486,0.045111069,0.401234257,0.41120098,0.181525209,0.041335204,0.344669945,1.518886105,0.00335195
92P06552,1.48,0.441509434,0.36852,0.34928,0.33004,0.10804,0.004,1.007,0.88,0.62,123770,44.7633324,-90.6513901,sil,34,54.2,11.8,1.5,-2.652211903,-0.048310752,1.186683529,0.741595131,0.25276268,0.048858544,0.389870306,1.789627646,0.002227348
92P06553,1.78,0.328301887,0.3026,0.29014,0.2759,0.10146,0.007,1.005,0.61,0.59,123771,44.7633324,-90.6513901,l,44.5,45.8,9.7,1.82,-2.410602305,0.137039756,0.548914193,0.296031716,0.179506963,0.034780851,0.323907392,1.511843938,0.00388506
92P06554,1.63,0.38490566,0.39446,0.36838,0.3423,0.18093,0.034,1.014,0.62,0.44,123772,44.7633324,-90.6513901,l,44.9,29.8,25.3,1.83,-2.346155658,0.112269993,0.334038329,0.281443794,0.141042394,0.053342569,0.385398784,1.383701443,0.004506552
92P06555,1.74,0.343396226,0.34104,0.32364,0.30624,0.1827,0.02,1.016,0.6,0.41,123773,44.7633324,-90.6513901,l,36.7,37.6,25.7,1.86,-1.981339757,0.494158508,0.198021161,-1.051575744,0.097841517,0.050025261,0.354381783,1.252683961,0.010439032
92P06557,1.69,0.362264151,0.35321,0.33293,0.31434,0.16393,0.016,1.013,0.58,0.42,123775,44.7633324,-90.6513901,l,35.9,41.1,23,1.78,-2.228196046,0.242669321,0.343845947,-0.036339622,0.13132536,0.049770819,0.364775377,1.353085874,0.005912947
92P06558,1.69,0.362264151,0.35659,0.33293,0.31096,0.17576,0.013,1.012,0.59,0.44,123776,44.7633324,-90.6513901,l,33.4,42.7,23.9,1.76,-2.064238063,0.407853454,0.373837108,-0.568708793,0.111107133,0.051586849,0.365454319,1.291537835,0.008625056
92P06559,1.65,0.377358491,0.3894,0.3729,0.3531,0.19635,0.019,1.015,0.62,0.44,123777,44.7633324,-90.6513901,cl,21.1,51.6,27.3,1.75,-2.301227155,0.115808034,0.2955813,0.117399402,0.127288868,0.059901386,0.395719095,1.340568061,0.004997731
93P00561,1.39,0.475471698,0.46704,0.39893,0.35028,0.13066,0.037,1.021,0.68,0.41,124761,34.7061119,-102.9669418,l,41.4,35.6,23,1.55,-2.58107221,-0.008172891,0.985954408,0.779141969,0.228138627,0.057225374,0.423803166,1.690980607,0.002623782
93P00562,1.34,0.494339623,0.4556,0.40066,0.36716,0.1809,0.067,1.033,0.64,0.39,124762,34.7061119,-102.9669418,cl,32.5,32.7,34.8,1.63,-2.322577885,0.151989552,1.070116826,0.476197595,0.165036566,0.068885378,0.46142466,1.46230029,0.004757975
93P00563,1.4,0.471698113,0.413,0.3822,0.3542,0.2142,0.052,1.036,0.57,0.39,124763,34.7061119,-102.9669418,cl,25.1,35.6,39.3,1.63,-1.950991498,0.485389881,1.008217613,-0.691964442,0.110549753,0.074379306,0.456341885,1.289881319,0.011194598
93P00564,1.37,0.483018868,0.42607,0.38634,0.34661,0.18906,0.053,1.034,0.56,0.39,124764,34.7061119,-102.9669418,cl,32.2,32.2,35.6,1.6,-2.083307766,0.384960435,1.090961617,-0.098034642,0.13224894,0.06827242,0.454051201,1.355966437,0.008254528
93P00565,1.29,0.513207547,0.39732,0.35604,0.33024,0.13029,0.02,1.012,0.19,0.23,124765,34.7061119,-102.9669418,c,20.4,36.3,43.3,1.37,-2.317605035,0.228590069,1.338395161,0.580233588,0.185555403,0.061912279,0.462338481,1.533046765,0.004812768
93P00566,1.36,0.486792453,0.45968,0.39576,0.35904,0.18088,0.064,1.036,0.66,0.34,124766,31.4088898,-97.1336136,sicl,12.8,47.5,39.7,1.64,-2.269008012,0.17385348,1.033424809,0.312877249,0.159076416,0.074072277,0.464204694,1.44236912,0.005382599
93P00567,1.43,0.460377358,0.44187,0.3861,0.3575,0.20735,0.063,1.036,0.62,0.34,124767,31.4088898,-97.1336136,sic,12.1,45.7,42.2,1.72,-2.074644313,0.33271351,0.8885558,-0.298849241,0.120946216,0.075278408,0.454285524,1.321132012,0.008420845
93P00568,1.51,0.430188679,0.40317,0.34881,0.32767,0.19479,0.04,1.031,0.5,0.3,124768,31.4088898,-97.1336136,sic,6.6,50.8,42.6,1.71,-1.929898101,0.492108391,0.766965004,-0.857022813,0.109037915,0.072373578,0.429196963,1.285398874,0.011751733
93P00569,1.53,0.422641509,0.37638,0.33048,0.31824,0.18054,0.037,1.027,0.47,0.28,124769,31.4088898,-97.1336136,sic,5.6,52.8,41.6,1.72,-1.981071215,0.452318829,0.739613537,-0.619017702,0.116758474,0.068713081,0.420887375,1.308454045,0.010445489
93P00571,1.71,0.354716981,0.33858,0.30951,0.29754,0.171,0.041,1.021,0.36,0.26,124771,31.4088898,-97.1336136,sicl,4.5,56.3,39.2,1.96,-1.945691818,0.506272847,0.343167409,-1.015537401,0.102426921,0.058200759,0.376407659,1.265980222,0.011332042
97P03158,0.98,0.630188679,0.4508,0.43512,0.36358,0.12544,0.028,1.028,1.04,0.52,149346,NA,NA,l,26.6,48.7,24.7,1.09,-2.350204331,0.301054382,1.964377828,0.937564733,0.199051424,0.054831414,0.507732947,1.581435283,0.004464735
97P03159,1.11,0.581132075,0.42735,0.40404,0.35298,0.14541,0.023,1.03,0.97,0.48,149347,NA,NA,cl,23,49.8,27.2,1.21,-2.283396342,0.299463827,1.689090678,0.657123062,0.184201763,0.061941813,0.490272319,1.528275894,0.005207193
97P03160,0.69,0.739622642,0.50853,0.46851,0.37881,0.09453,0.045,1.03,1.25,0.59,149348,NA,NA,l,27.4,49.2,23.4,0.81,-2.234952706,0.527712795,2.422922816,1.029448088,0.177665717,0.040909087,0.559949531,1.505447854,0.005821666
97P03161,1.06,0.6,0.39326,0.38054,0.31694,0.1272,0.019,1.03,1.1,0.51,149349,NA,NA,sil,25,51.5,23.5,1.14,-2.08009853,0.595991908,1.823027488,0.445980153,0.16017041,0.049349223,0.486538795,1.446007049,0.008315751
97P03162,0.71,0.732075472,0.4899,0.47357,0.40967,0.16472,0.068,1.031,2.12,1.55,149350,NA,NA,l,51.9,33.1,15,0.88,-2.098404016,0.630668594,2.467229252,0.525509811,0.148608587,0.054420084,0.58740353,1.408019233,0.007972527
97P03163,1.3,0.509433962,0.3939,0.3718,0.3146,0.1469,0.017,1.026,0.94,0.48,149351,NA,NA,l,34.5,42.2,23.3,1.38,-2.09856149,0.461897755,1.360301614,0.137430902,0.152899625,0.055735231,0.441130081,1.422000094,0.007969636
97P03164,0.82,0.690566038,0.4182,0.41164,0.37884,0.15908,0.06,1.027,1.86,1.37,149352,NA,NA,cosl,52.4,33.4,14.2,1,-2.04765503,0.684367029,2.397696208,0.47832754,0.143685153,0.05174473,0.558375965,1.392147183,0.008960763
97P03165,1.38,0.479245283,0.34086,0.32982,0.27876,0.12558,0.013,1.018,1.04,0.53,149353,NA,NA,l,42.5,40.2,17.3,1.45,-1.994109131,0.61693132,1.35493656,-0.121136613,0.145431696,0.045096376,0.408452362,1.397757065,0.010136566
97P03166,1.14,0.569811321,0.38874,0.37392,0.3192,0.13794,0.023,1.03,1.19,0.5,149354,NA,NA,l,28.7,47.3,24,1.23,-2.085092559,0.542017292,1.684414089,0.322643129,0.157738652,0.05371539,0.474089605,1.437933004,0.008220674
97P03167,1.15,0.566037736,0.4531,0.4393,0.4071,0.15295,0.04,1.031,1.11,0.53,149355,NA,NA,l,25.6,49.1,25.3,1.31,-2.654674437,-0.052795369,1.5939872,0.834799078,0.255954691,0.076742514,0.492463062,1.802829646,0.002214754
97P03168,0.95,0.641509434,0.3534,0.33535,0.28975,0.1425,0.034,1.03,1.33,0.64,149356,NA,NA,l,30.3,46.2,23.5,1.06,-1.620487344,1.250467312,2.012884954,-0.836664798,0.120694822,0.052201185,0.526246771,1.320367488,0.023961426
